OBJECTID,VALUE,AREA,PERIMETER,THICKNESS,XCENTROID,YCENTROID,MAJORAXIS,MINORAXIS,ORIENTATION
966,1022,753.9664917,109.8338013,13.72922516,375517.375,4045065.75,15.4917717,15.4917717,90
967,1023,753.9664917,109.8338013,13.72922516,376368.5938,4044983.5,15.4917717,15.4917717,90
968,1024,753.9664917,109.8338013,13.72922516,415798.9063,4044571.5,15.4917717,15.4917717,90
969,1025,1507.932983,164.7507019,13.72922516,420013.7813,4044516.5,30.9835434,15.4917717,0
970,1026,753.9664917,109.8338013,13.72922516,420659.0625,4044516.5,15.4917717,15.4917717,90
971,1027,7539.665039,439.3352051,13.72922516,374666.1563,4045013.5,82.06125641,29.24583244,19.23711777
972,1028,753.9664917,109.8338013,13.72922516,374913.2813,4045038.25,15.4917717,15.4917717,90
973,1029,1507.932983,164.7507019,13.72922516,374968.1875,4045024.5,30.9835434,15.4917717,90
974,1030,3015.865967,274.5845032,13.72922516,375599.75,4045004,39.59344101,24.24593353,0
975,1031,753.9664917,109.8338013,13.72922516,375846.875,4045010.75,15.4917717,15.4917717,90
976,1032,753.9664917,109.8338013,13.72922516,411817.4375,4044571.5,15.4917717,15.4917717,90
977,1033,753.9664917,109.8338013,13.72922516,414426,4044544,15.4917717,15.4917717,90
978,1034,7539.665039,439.3352051,19.41312408,416164.125,4044492,72.92121124,32.91154861,78.56316376
979,1035,15079.33008,659.0028076,41.18767548,374726.5625,4044912,71.456604,67.17223358,42.61817932
980,1036,753.9664917,109.8338013,13.72922516,375654.6563,4044983.5,15.4917717,15.4917717,90
981,1037,753.9664917,109.8338013,13.72922516,411872.3438,4044544,15.4917717,15.4917717,90
982,1039,12817.43066,713.9197388,19.41312408,412473.2188,4044505.25,128.9637756,31.63612938,1.940476656
983,1040,3769.83252,329.5014038,13.72922516,415974.6563,4044500,47.62078857,25.19855309,135
984,1041,10555.53125,604.0859375,19.41312408,374932.9063,4044903,99.45378113,33.78383255,82.03956604
985,1042,753.9664917,109.8338013,13.72922516,374995.6563,4044983.5,15.4917717,15.4917717,90
986,1043,753.9664917,109.8338013,13.72922516,375627.1875,4044956,15.4917717,15.4917717,90
987,1044,753.9664917,109.8338013,13.72922516,375764.5,4044956,15.4917717,15.4917717,90
988,1046,6031.731934,384.4183044,13.72922516,414000.375,4044454.75,64.86145782,29.60093689,21.35469437
989,1047,753.9664917,109.8338013,13.72922516,414398.5313,4044489.25,15.4917717,15.4917717,90
990,1048,2261.899414,219.6676025,13.72922516,415496.875,4044461.75,53.66506958,13.4162674,90
991,1049,12817.43066,768.8366089,19.41312408,421326.125,4044330.75,115.8335724,35.22221375,90.10810852
992,1050,1507.932983,164.7507019,13.72922516,374103.25,4044956,30.9835434,15.4917717,0
993,1051,753.9664917,109.8338013,13.72922516,375544.8125,4044928.5,15.4917717,15.4917717,90
994,1052,43730.05859,2690.928223,41.18767548,375752.1875,4044734.25,142.2953796,97.82263947,78.52114105
995,1053,16587.26367,1098.338013,19.41312408,376130.1875,4044851,93.13500977,56.69070816,175.0240631
996,1054,753.9664917,109.8338013,13.72922516,411597.7813,4044489.25,15.4917717,15.4917717,90
997,1056,753.9664917,109.8338013,13.72922516,420631.5938,4044406.75,15.4917717,15.4917717,90
998,1057,753.9664917,109.8338013,13.72922516,374062.0625,4044928.5,15.4917717,15.4917717,90
999,1058,753.9664917,109.8338013,13.72922516,411460.4688,4044461.75,15.4917717,15.4917717,90
1000,1059,5277.765625,329.5014038,19.41312408,412264.625,4044434.25,42.59776306,39.43786621,90
1001,1060,1507.932983,164.7507019,13.72922516,412325.4063,4044461.75,30.9835434,15.4917717,0
1002,1061,6785.698242,439.3352051,19.41312408,414450.4063,4044385.5,54.99692535,39.27410126,87.27983093
1003,1062,1507.932983,164.7507019,13.72922516,414782.9375,4044420.5,30.9835434,15.4917717,90
1004,1063,3015.865967,274.5845032,13.72922516,420576.6875,4044365.5,50.13242722,19.14888191,31.71747398
1005,1064,3015.865967,274.5845032,13.72922516,421256.2813,4044345,48.49186707,19.7967205,71.56504822
1006,1065,753.9664917,109.8338013,13.72922516,361184.0625,4045093.25,15.4917717,15.4917717,90
1007,1066,1507.932983,164.7507019,13.72922516,374460.2188,4044901,30.9835434,15.4917717,0
1008,1067,9047.597656,713.9197388,13.72922516,374613.5313,4044793.5,89.13772583,32.30887604,80.87214661
1009,1068,3015.865967,219.6676025,13.72922516,375064.3125,4044859.75,30.9835434,30.9835434,90
1010,1069,9047.597656,549.1690063,19.41312408,376455.5313,4044823.25,81.23129272,35.45357895,104.9657593
1011,1070,753.9664917,109.8338013,13.72922516,376862.8438,4044846,15.4917717,15.4917717,90
1012,1071,753.9664917,109.8338013,13.72922516,411433.0313,4044434.25,15.4917717,15.4917717,90
1013,1072,753.9664917,109.8338013,13.72922516,416128.4063,4044379.25,15.4917717,15.4917717,90
1014,1073,753.9664917,109.8338013,13.72922516,376560.7813,4044818.75,15.4917717,15.4917717,90
1015,1074,5277.765625,329.5014038,13.72922516,412017.5,4044383.25,49.3458252,34.04472351,120.4726944
1016,1075,4523.798828,274.5845032,13.72922516,412119.4688,4044393,48.49186707,29.69508171,0
1017,1076,1507.932983,164.7507019,13.72922516,412201.8438,4044393,30.9835434,15.4917717,90
1018,1077,1507.932983,164.7507019,13.72922516,416046.0313,4044338,30.9835434,15.4917717,90
1019,1078,3015.865967,274.5845032,13.72922516,373766.9063,4044818.75,39.59344101,24.24593353,90
1020,1079,753.9664917,109.8338013,13.72922516,374501.4063,4044818.75,15.4917717,15.4917717,90
1021,1080,3015.865967,219.6676025,13.72922516,374570.0625,4044805,30.9835434,30.9835434,90
1022,1081,2261.899414,219.6676025,13.72922516,374986.5,4044800.25,35.31360245,20.38831902,45
1023,1082,753.9664917,109.8338013,13.72922516,411597.7813,4044379.25,15.4917717,15.4917717,90
1024,1083,6031.731934,494.2521057,13.72922516,411796.8438,4044338,69.38007355,27.67307472,9.462322235
1025,1084,3015.865967,219.6676025,13.72922516,411913.5313,4044365.5,30.9835434,30.9835434,90
1026,1085,1507.932983,164.7507019,13.72922516,412270.5,4044351.75,30.9835434,15.4917717,0
1027,1086,12063.46387,549.1690063,41.18767548,415586.125,4044283.25,86.95010376,44.16233826,145.7238617
1028,1087,5277.765625,329.5014038,13.72922516,374195.4375,4044783.25,49.3458252,34.04472351,149.527298
