OBJECTID,VALUE,AREA,PERIMETER,THICKNESS,XCENTROID,YCENTROID,MAJORAXIS,MINORAXIS,ORIENTATION
97,104,1507.946655,164.7514496,13.72928715,365811.2188,4051051.5,30.98368263,15.49184132,0
98,105,753.9733276,109.8342972,13.72928715,366483.9688,4051051.5,15.49184132,15.49184132,90
99,106,2261.919922,219.6685944,13.72928715,365852.4063,4050969.25,53.66531372,13.41632843,90
100,107,3769.866455,329.5028992,13.72928715,366330.1875,4050952.75,47.6210022,25.19866562,135
101,108,11309.59961,659.0057983,19.41321182,366429.0313,4050881.25,81.70863342,44.05847168,47.14457703
102,109,1507.946655,164.7514496,13.72928715,371330.4063,4050859.5,30.98368263,15.49184132,0
103,110,753.9733276,109.8342972,13.72928715,366017.1563,4050886.75,15.49184132,15.49184132,90
104,111,36944.69141,1263.09436,46.87178802,376232.3125,4050556.75,184.2174683,63.83683777,79.17428589
105,112,753.9733276,109.8342972,13.72928715,366511.4063,4050832,15.49184132,15.49184132,90
106,113,14325.49316,604.088623,41.1878624,365910.2188,4050733.75,81.76540375,55.76864624,121.7174759
107,114,1507.946655,164.7514496,13.72928715,375998.3438,4050584.75,30.98368263,15.49184132,0
108,115,8293.706055,549.1715088,13.72928715,376039.5313,4050502.5,117.0822601,22.54798317,79.09929657
109,116,2261.919922,219.6685944,13.72928715,366868.375,4050639.75,53.66531372,13.41632843,90
110,117,1507.946655,164.7514496,13.72928715,372469.9375,4050571,30.98368263,15.49184132,90
111,118,30158.93164,1537.680176,19.41321182,372675.1875,4050478.5,154.5430603,62.11787033,177.2351379
112,119,1507.946655,164.7514496,13.72928715,375957.1563,4050488.75,30.98368263,15.49184132,90
113,120,1507.946655,164.7514496,13.72928715,365783.75,4050612.25,30.98368263,15.49184132,0
114,121,753.9733276,109.8342972,13.72928715,365495.4375,4050557.25,15.49184132,15.49184132,90
115,122,753.9733276,109.8342972,13.72928715,372332.625,4050420,15.49184132,15.49184132,90
116,123,11309.59961,494.2543335,41.1878624,372526.6875,4050381.5,68.91059113,52.24098587,170.537674
117,124,3015.893311,274.5857544,13.72928715,372874.9375,4050413.25,48.4920845,19.79681015,18.43494797
118,125,753.9733276,109.8342972,13.72928715,372826.875,4050392.5,15.49184132,15.49184132,90
119,126,3769.866455,274.5857544,13.72928715,366643.2188,4050431,45.58987045,26.32132339,161.5650482
120,127,753.9733276,109.8342972,13.72928715,376012.0938,4050310.25,15.49184132,15.49184132,90
121,128,10555.62598,549.1715088,19.41321182,372681.75,4050316,96.97933197,34.64614487,177.1208649
122,129,5277.812988,384.4200439,13.72928715,372838.6563,4050286.75,74.779953,22.46564865,75.32112122
123,130,3769.866455,329.5028992,13.72928715,375940.6875,4050260.75,56.05001068,21.40919876,174.84758
124,132,1507.946655,164.7514496,13.72928715,366387.8438,4050365.25,30.98368263,15.49184132,0
125,133,5277.812988,384.4200439,13.72928715,366907.5938,4050306.25,74.779953,22.46564865,104.6788788
126,134,1507.946655,164.7514496,13.72928715,366991.9375,4050365.25,30.98368263,15.49184132,0
127,135,753.9733276,109.8342972,13.72928715,365495.4375,4050310.25,15.49184132,15.49184132,90
128,136,753.9733276,109.8342972,13.72928715,367060.5938,4050255.25,15.49184132,15.49184132,90
129,137,753.9733276,109.8342972,13.72928715,372552.3125,4050173,15.49184132,15.49184132,90
130,138,753.9733276,109.8342972,13.72928715,364946.2813,4050255.25,15.49184132,15.49184132,90
131,139,8293.706055,439.3371887,19.41321182,365041.125,4050220.25,73.44539642,35.94464493,17.4122448
132,140,753.9733276,109.8342972,13.72928715,372442.4688,4050145.5,15.49184132,15.49184132,90
133,141,2261.919922,274.5857544,13.72928715,372607.2188,4050127.25,52.14565277,13.80731583,49.73115921
134,142,753.9733276,109.8342972,13.72928715,373980.1563,4050118,15.49184132,15.49184132,90
135,143,1507.946655,219.6685944,13.72928715,365289.5,4050214,37.94710541,12.64903545,135
136,144,4523.839844,384.4200439,13.72928715,366442.7813,4050173,80.2399826,17.94595337,72.39120483
137,146,1507.946655,164.7514496,13.72928715,372511.125,4050118,30.98368263,15.49184132,0
138,147,753.9733276,109.8342972,13.72928715,365550.375,4050200.5,15.49184132,15.49184132,90
139,148,4523.839844,329.5028992,13.72928715,365124.75,4050154.75,54.07975006,26.62702751,0
140,149,19603.30664,988.508667,19.41321182,367064.8125,4050102.25,144.0733643,43.31075287,155.729187
141,150,753.9733276,109.8342972,13.72928715,372442.4688,4050063,15.49184132,15.49184132,90
142,151,753.9733276,109.8342972,13.72928715,366483.9688,4050118,15.49184132,15.49184132,90
143,152,753.9733276,109.8342972,13.72928715,372799.4375,4050035.75,15.49184132,15.49184132,90
144,153,1507.946655,164.7514496,13.72928715,365262.0625,4050118,30.98368263,15.49184132,0
145,154,753.9733276,109.8342972,13.72928715,371948.2188,4049980.75,15.49184132,15.49184132,90
146,155,3015.893311,274.5857544,13.72928715,374906.875,4049905.25,48.4920845,19.79681015,108.4349518
147,156,1507.946655,164.7514496,13.72928715,367225.3438,4050022,30.98368263,15.49184132,90
148,157,1507.946655,164.7514496,13.72928715,366717.3438,4050008.25,30.98368263,15.49184132,0
149,158,3015.893311,274.5857544,13.72928715,373156.375,4049857.25,77.91983795,12.32020855,90
150,159,4523.839844,274.5857544,13.72928715,375915.9688,4049816,48.4920845,29.69521523,90
151,160,3769.866455,329.5028992,13.72928715,373085,4049794,56.05001068,21.40919876,174.84758
152,161,74643.35938,2471.271729,74.33036041,367447.7813,4049746.75,234.9881439,101.1102905,144.0284424
153,162,4523.839844,329.5028992,13.72928715,372447.0313,4049779.25,61.61519623,23.37058067,12.93317795
154,164,8293.706055,384.4200439,41.1878624,373495.875,4049736,61.16016388,43.1648407,15.07069302
155,165,753.9733276,109.8342972,13.72928715,375874.7813,4049706.25,15.49184132,15.49184132,90
156,166,753.9733276,109.8342972,13.72928715,366758.5313,4049816,15.49184132,15.49184132,90
157,167,3015.893311,219.6685944,13.72928715,373389.7813,4049719.75,30.98368263,30.98368263,90
158,168,753.9733276,109.8342972,13.72928715,366401.5938,4049788.5,15.49184132,15.49184132,90
159,169,1507.946655,164.7514496,13.72928715,366717.3438,4049788.5,30.98368263,15.49184132,0
160,170,753.9733276,109.8342972,13.72928715,373321.1563,4049678.75,15.49184132,15.49184132,90
161,171,753.9733276,109.8342972,13.72928715,366181.9063,4049761,15.49184132,15.49184132,90
162,172,11309.59961,549.1715088,19.41321182,366451,4049691.5,88.52124786,40.66772079,91.09661865
163,173,5277.812988,384.4200439,13.72928715,366684,4049725.75,65.29393005,25.72949791,150.1282196
164,174,753.9733276,109.8342972,13.72928715,368158.9375,4049733.5,15.49184132,15.49184132,90
165,175,15079.46582,823.7572021,41.1878624,372719.8125,4049596.25,87.6782608,54.7449646,115.5540161
166,176,753.9733276,109.8342972,13.72928715,375847.3438,4049623.75,15.49184132,15.49184132,90
167,177,1507.946655,164.7514496,13.72928715,367788.25,4049706.25,30.98368263,15.49184132,0
168,178,6031.786621,329.5028992,13.72928715,372483.6563,4049610,65.52251434,29.3025589,90
169,179,753.9733276,109.8342972,13.72928715,367801.9688,4049651.25,15.49184132,15.49184132,90
170,180,753.9733276,109.8342972,13.72928715,367856.875,4049651.25,15.49184132,15.49184132,90
171,181,3769.866455,329.5028992,13.72928715,372881.8125,4049541.5,56.05001068,21.40919876,121.7174759
172,182,4523.839844,439.3371887,13.72928715,375682.5938,4049463.5,66.08102417,21.79117012,81.69937897
173,184,12817.5459,604.088623,41.1878624,367737.3438,4049560.75,94.88181305,43.00035477,33.48539734
174,185,753.9733276,109.8342972,13.72928715,367884.3438,4049596.25,15.49184132,15.49184132,90
175,186,1507.946655,164.7514496,13.72928715,372044.3125,4049541.5,30.98368263,15.49184132,0
176,187,1507.946655,164.7514496,13.72928715,367609.75,4049555,30.98368263,15.49184132,90
177,188,1507.946655,164.7514496,13.72928715,372689.5938,4049472.75,30.98368263,15.49184132,90
178,189,1507.946655,164.7514496,13.72928715,366978.2188,4049527.75,30.98368263,15.49184132,90
179,190,753.9733276,109.8342972,13.72928715,372607.2188,4049459,15.49184132,15.49184132,90
180,191,753.9733276,109.8342972,13.72928715,372771.9688,4049459,15.49184132,15.49184132,90
181,192,753.9733276,109.8342972,13.72928715,375819.875,4049404,15.49184132,15.49184132,90
182,193,18095.35938,659.0057983,41.1878624,367950.6875,4049476.25,104.0131149,55.37697601,19.24045753
183,195,1507.946655,164.7514496,13.72928715,372030.5938,4049417.75,30.98368263,15.49184132,90
184,196,3015.893311,274.5857544,13.72928715,367513.6563,4049486.5,77.91983795,12.32020855,0
185,197,753.9733276,109.8342972,13.72928715,372662.125,4049404,15.49184132,15.49184132,90
186,198,3015.893311,219.6685944,13.72928715,375778.6875,4049335.5,30.98368263,30.98368263,90
187,199,753.9733276,109.8342972,13.72928715,366840.9063,4049459,15.49184132,15.49184132,90
188,200,7539.73291,549.1715088,13.72928715,372670.375,4049341,54.16690826,44.30696869,178.5688019
189,201,753.9733276,109.8342972,13.72928715,367994.1875,4049404,15.49184132,15.49184132,90
190,202,1507.946655,164.7514496,13.72928715,375819.875,4049280.5,30.98368263,15.49184132,90
191,203,4523.839844,274.5857544,13.72928715,367293.9688,4049376.75,48.4920845,29.69521523,90
192,204,753.9733276,109.8342972,13.72928715,366483.9688,4049349.25,15.49184132,15.49184132,90
193,205,101032.4219,3899.117432,68.6464386,366761.625,4049202,295.9952393,108.6491089,169.3363647
194,206,2261.919922,219.6685944,13.72928715,366978.2188,4049321.75,53.66531372,13.41632843,90
195,207,2261.919922,219.6685944,13.72928715,367051.4375,4049340,35.31376266,20.38841057,135
196,208,753.9733276,109.8342972,13.72928715,367252.7813,4049321.75,15.49184132,15.49184132,90
197,209,753.9733276,109.8342972,13.72928715,367335.1875,4049321.75,15.49184132,15.49184132,90
198,210,5277.812988,439.3371887,13.72928715,367633.2813,4049286.5,48.91001129,34.34838867,22.5
199,211,3015.893311,274.5857544,13.72928715,368104,4049280.5,50.13265228,19.14896965,31.71747398
200,212,753.9733276,109.8342972,13.72928715,372112.9688,4049239.25,15.49184132,15.49184132,90
201,213,2261.919922,219.6685944,13.72928715,367243.6563,4049257.75,35.31376266,20.38841057,135
202,214,753.9733276,109.8342972,13.72928715,368708.0938,4049239.25,15.49184132,15.49184132,90
203,215,1507.946655,164.7514496,13.72928715,365783.75,4049266.75,30.98368263,15.49184132,0
204,216,753.9733276,109.8342972,13.72928715,371426.5,4049184.5,15.49184132,15.49184132,90
205,217,6785.759766,494.2543335,13.72928715,368268.75,4049117.25,57.64438629,37.47068024,73.63238525
206,218,5277.812988,384.4200439,13.72928715,368484.5,4049125.5,62.06068802,27.06995583,52.26722717
207,219,753.9733276,109.8342972,13.72928715,365824.9375,4049184.5,15.49184132,15.49184132,90
208,221,2261.919922,219.6685944,13.72928715,366502.25,4049120.25,35.31376266,20.38841057,135
209,222,753.9733276,109.8342972,13.72928715,372058.0313,4049047.25,15.49184132,15.49184132,90
210,223,91984.74219,2581.105957,85.69821167,366050.6875,4048833.5,250.4547577,116.9059601,67.20552826
211,224,753.9733276,109.8342972,13.72928715,367829.4375,4049074.5,15.49184132,15.49184132,90
212,225,1507.946655,164.7514496,13.72928715,373609.4688,4048992.25,30.98368263,15.49184132,0
213,227,753.9733276,109.8342972,13.72928715,375655.125,4048937.25,15.49184132,15.49184132,90
214,228,1507.946655,164.7514496,13.72928715,365783.75,4049047.25,30.98368263,15.49184132,0
215,229,753.9733276,109.8342972,13.72928715,366538.875,4049047.25,15.49184132,15.49184132,90
216,230,753.9733276,109.8342972,13.72928715,367060.5938,4049047.25,15.49184132,15.49184132,90
217,231,3769.866455,329.5028992,13.72928715,367099.0313,4049008.75,63.88399887,18.78382301,69.00639343
218,232,3015.893311,274.5857544,13.72928715,368385.4688,4048999,48.4920845,19.79681015,18.43494797
219,233,753.9733276,109.8342972,13.72928715,368460.9688,4049019.75,15.49184132,15.49184132,90
220,234,753.9733276,109.8342972,13.72928715,368790.4688,4049019.75,15.49184132,15.49184132,90
221,235,753.9733276,109.8342972,13.72928715,370273.25,4048992.25,15.49184132,15.49184132,90
222,236,753.9733276,109.8342972,13.72928715,372085.5,4048964.75,15.49184132,15.49184132,90
223,237,3015.893311,274.5857544,13.72928715,373019.0938,4048916.75,39.5936203,24.24604225,0
224,238,753.9733276,109.8342972,13.72928715,366511.4063,4049019.75,15.49184132,15.49184132,90
225,239,10555.62598,604.088623,13.72928715,366974.2813,4048990.25,75.0619278,44.76250839,10.18080139
226,240,10555.62598,659.0057983,19.41321182,367209.6563,4048925.5,72.09706116,46.60328674,103.1000595
227,241,3769.866455,274.5857544,13.72928715,374013.0938,4048893.25,45.58987045,26.32132339,18.43494797
228,242,12063.57324,659.0057983,19.41321182,366360.4063,4048925.25,110.0584717,34.89012909,59.63110733
229,243,753.9733276,109.8342972,13.72928715,371618.7188,4048909.75,15.49184132,15.49184132,90
230,244,1507.946655,164.7514496,13.72928715,374570.5,4048855,30.98368263,15.49184132,0
231,245,1507.946655,164.7514496,13.72928715,365728.8438,4048964.75,30.98368263,15.49184132,0
232,246,753.9733276,109.8342972,13.72928715,365879.875,4048937.25,15.49184132,15.49184132,90
233,247,8293.706055,494.2543335,13.72928715,366254.3125,4048882.5,85.80848694,30.76582336,53.62755585
234,248,753.9733276,109.8342972,13.72928715,365577.8125,4048909.75,15.49184132,15.49184132,90
235,249,753.9733276,109.8342972,13.72928715,365934.7813,4048909.75,15.49184132,15.49184132,90
236,250,3769.866455,329.5028992,13.72928715,372870.8125,4048772.5,38.95991898,30.80051994,0
237,251,753.9733276,109.8342972,13.72928715,374062.5313,4048772.5,15.49184132,15.49184132,90
238,252,25635.0918,1043.425781,41.1878624,366428.2188,4048746,116.5716553,69.9990387,41.26599884
239,253,6031.786621,384.4200439,13.72928715,366621.25,4048841.25,72.91912079,26.33022881,10.90070438
240,255,1507.946655,164.7514496,13.72928715,367335.1875,4048841.25,30.98368263,15.49184132,90
241,256,1507.946655,164.7514496,13.72928715,368900.3125,4048813.75,30.98368263,15.49184132,90
242,257,753.9733276,109.8342972,13.72928715,370987.1563,4048800,15.49184132,15.49184132,90
243,258,753.9733276,109.8342972,13.72928715,371948.2188,4048772.5,15.49184132,15.49184132,90
244,259,14325.49316,768.8400879,41.1878624,373876.0938,4048658.5,119.9378433,38.01924133,99.72412109
245,260,753.9733276,109.8342972,13.72928715,374446.9375,4048745,15.49184132,15.49184132,90
246,261,753.9733276,109.8342972,13.72928715,368790.4688,4048800,15.49184132,15.49184132,90
247,262,1507.946655,164.7514496,13.72928715,369065.0625,4048786.25,30.98368263,15.49184132,90
248,263,87460.90625,2416.354492,85.69821167,365596.2813,4048659.75,296.5095215,93.89131927,5.006667137
249,264,1507.946655,164.7514496,13.72928715,367307.7188,4048786.25,30.98368263,15.49184132,90
250,265,753.9733276,109.8342972,13.72928715,367417.5625,4048800,15.49184132,15.49184132,90
251,266,1507.946655,164.7514496,13.72928715,366278.0313,4048772.5,30.98368263,15.49184132,0
252,267,753.9733276,109.8342972,13.72928715,371234.2813,4048662.75,15.49184132,15.49184132,90
253,268,5277.812988,329.5028992,13.72928715,366248.5938,4048698,60.52795029,27.75544357,98.34962463
254,269,753.9733276,109.8342972,13.72928715,367664.6875,4048717.75,15.49184132,15.49184132,90
255,270,1507.946655,164.7514496,13.72928715,371097,4048676.5,30.98368263,15.49184132,90
256,271,2261.919922,219.6685944,13.72928715,372652.9688,4048653.5,35.31376266,20.38841057,135
257,272,1507.946655,164.7514496,13.72928715,373430.9688,4048621.5,30.98368263,15.49184132,90
258,273,2261.919922,274.5857544,13.72928715,371215.9688,4048607.75,56.22749329,12.80497169,118.1549683
259,274,2261.919922,219.6685944,13.72928715,371856.6875,4048626,35.31376266,20.38841057,135
260,275,2261.919922,219.6685944,13.72928715,372717.0625,4048607.75,53.66531372,13.41632843,90
261,276,77659.25,3734.366211,41.1878624,373778.0625,4048294.75,297.2696533,83.15583801,106.2735596
262,277,753.9733276,109.8342972,13.72928715,368900.3125,4048662.75,15.49184132,15.49184132,90
263,278,753.9733276,109.8342972,13.72928715,371728.5313,4048607.75,15.49184132,15.49184132,90
264,279,2261.919922,219.6685944,13.72928715,374181.5,4048571.25,35.31376266,20.38841057,45
265,280,753.9733276,109.8342972,13.72928715,369037.5938,4048607.75,15.49184132,15.49184132,90
266,282,753.9733276,109.8342972,13.72928715,372003.125,4048580.25,15.49184132,15.49184132,90
267,284,1507.946655,164.7514496,13.72928715,374035.0625,4048539.25,30.98368263,15.49184132,90
268,285,1507.946655,164.7514496,13.72928715,367101.7813,4048607.75,30.98368263,15.49184132,0
269,286,2261.919922,219.6685944,13.72928715,367161.2813,4048589.5,35.31376266,20.38841057,45
270,288,3015.893311,274.5857544,13.72928715,371756,4048532.25,39.5936203,24.24604225,0
271,289,4523.839844,274.5857544,13.72928715,371893.2813,4048539.25,48.4920845,29.69521523,0
272,290,753.9733276,109.8342972,13.72928715,372030.5938,4048553,15.49184132,15.49184132,90
273,291,5277.812988,329.5028992,13.72928715,373976.2188,4048490,49.34604645,34.0448761,149.527298
274,292,753.9733276,109.8342972,13.72928715,366483.9688,4048607.75,15.49184132,15.49184132,90
275,293,2261.919922,219.6685944,13.72928715,368900.3125,4048525.5,53.66531372,13.41632843,90
276,294,3769.866455,329.5028992,13.72928715,374122.9375,4048476,64.95082092,18.47529793,169.0992889
277,295,753.9733276,109.8342972,13.72928715,365220.875,4048580.25,15.49184132,15.49184132,90
278,296,5277.812988,329.5028992,13.72928715,366421.1875,4048556.75,49.34604645,34.0448761,59.52730179
279,297,3769.866455,329.5028992,13.72928715,366928.7813,4048520,64.95082092,18.47529793,79.09929657
280,298,23373.17188,1318.011597,41.1878624,367035.7813,4048431.5,87.38942719,85.13514709,149.9810944
281,299,1507.946655,164.7514496,13.72928715,367101.7813,4048525.5,30.98368263,15.49184132,0
282,300,753.9733276,109.8342972,13.72928715,368982.6875,4048498,15.49184132,15.49184132,90
283,301,3015.893311,274.5857544,13.72928715,369703.4688,4048491,48.4920845,19.79681015,161.5650482
284,302,753.9733276,109.8342972,13.72928715,373897.7813,4048415.5,15.49184132,15.49184132,90
285,303,5277.812988,384.4200439,19.41321182,365938.7188,4048494,53.03958893,31.67407799,75.12755585
286,304,5277.812988,384.4200439,13.72928715,366844.8438,4048451,59.30938721,28.32570267,112.5
287,305,1507.946655,164.7514496,13.72928715,369092.5313,4048456.75,30.98368263,15.49184132,90
